"Watershed","Site","Date","Time","DO","Temp","pH","Cond","Turb","TSS","DRP","Cl","NO3_N","SO4","E_coli"
"Indian Creek","ICS",2003-08-12,0.430555555555556,NA,NA,NA,NA,NA,0.25,NA,30.97,0.97,32.4,NA
"McLoud Run","MCJ",2003-08-12,0.388888888888889,NA,NA,NA,NA,NA,NA,NA,46.62,3.36,41.18,NA
"Mud","Mud",2003-08-12,0.416666666666667,NA,NA,NA,NA,NA,3.75,NA,26.89,5.58,46.58,NA
"North Bear","North Bear",2003-08-12,0.430555555555556,NA,NA,NA,NA,NA,0.75,NA,19.79,6.28,26.13,NA
"Indian Creek","ICN",2003-08-13,0.447916666666667,NA,NA,NA,NA,NA,8.25,NA,25.47,1.9,32.42,NA
"Indian Creek","ICS",2003-08-13,0.427083333333333,NA,NA,NA,NA,NA,3.25,NA,30.96,0.98,32.4,NA
"McLoud Run","MCJ",2003-08-13,0.411805555555556,NA,NA,NA,NA,NA,1.25,NA,46.62,3.35,41.17,NA
"Bear","Bear",2002-05-20,0.607638888888889,NA,NA,NA,NA,NA,NA,NA,18.2,11.4,26.1,NA
"Blue","Blue",2002-05-20,0.618055555555556,NA,NA,NA,NA,NA,NA,NA,23.2,9.64,23,NA
"Indian Creek","ICN",2002-05-20,0.440972222222222,NA,NA,NA,NA,NA,NA,NA,23.98,15.57,22.46,NA
"Indian Creek","ICS",2002-05-20,0.471527777777778,NA,NA,NA,NA,NA,NA,NA,29.14,10.28,32.54,NA
"Lime","Lime",2002-05-20,0.666666666666667,NA,NA,NA,NA,NA,NA,NA,20,14.4,22.5,NA
"McLoud Run","MCJ",2002-05-20,0.497916666666667,NA,NA,NA,NA,NA,NA,NA,49.44,4.09,46.39,NA
"Morgan","Morgan",2002-05-20,0.583333333333333,NA,NA,NA,NA,NA,NA,NA,27.3,10.8,29.5,NA
"Mud","Mud",2002-05-20,0.638888888888889,NA,NA,NA,NA,NA,NA,NA,21.4,13.1,29.9,NA
"North Bear","North Bear",2002-05-20,0.652777777777778,NA,NA,NA,NA,NA,NA,NA,18.7,14.4,22.1,NA
"Otter","Otter",2002-05-20,0.683333333333333,NA,NA,NA,NA,NA,NA,NA,22.5,10.3,23.6,NA
"Indian Creek","ICN",2002-05-22,0.438194444444444,NA,NA,NA,NA,NA,NA,NA,48.69,14.24,23.32,NA
"Indian Creek","ICS",2002-05-22,0.458333333333333,NA,NA,NA,NA,NA,NA,NA,56.15,8.35,28.89,NA
"McLoud Run","MCJ",2002-05-22,0.491666666666667,NA,NA,NA,NA,NA,NA,NA,103.94,3.81,47.58,NA
"Bear","Bear",2002-05-23,0.447916666666667,NA,NA,NA,NA,NA,NA,NA,35.6,10.3,26.1,NA
"Blue","Blue",2002-05-23,0.454861111111111,NA,NA,NA,NA,NA,NA,NA,46.8,8.28,24.1,NA
"Indian Creek","ICN",2002-05-23,0.427083333333333,NA,NA,NA,NA,NA,NA,NA,49.93,14.24,23.94,NA
"Indian Creek","ICS",2002-05-23,0.447916666666667,NA,NA,NA,NA,NA,NA,NA,56.4,8.35,29.05,NA
"Lime","Lime",2002-05-23,0.508333333333333,NA,NA,NA,NA,NA,NA,NA,42.7,12.8,20,NA
"McLoud Run","MCJ",2002-05-23,0.40625,NA,NA,NA,NA,NA,NA,NA,105.83,3.81,47.54,NA
"Morgan","Morgan",2002-05-23,0.426388888888889,NA,NA,NA,NA,NA,NA,NA,56.4,9.7,24.1,NA
"Mud","Mud",2002-05-23,0.479166666666667,NA,NA,NA,NA,NA,NA,NA,40.5,11.9,30.6,NA
"North Bear","North Bear",2002-05-23,0.493055555555556,NA,NA,NA,NA,NA,NA,NA,38.2,12.9,23.3,NA
"Otter","Otter",2002-05-23,0.552083333333333,NA,NA,NA,NA,NA,NA,NA,45.4,8.8,23.7,NA
"Bear","Bear",2002-05-28,0.442361111111111,NA,NA,NA,NA,NA,NA,NA,18.6,12,24.7,NA
"Blue","Blue",2002-05-28,0.456944444444444,NA,NA,NA,NA,NA,NA,NA,24.5,9.1,23.6,NA
"Indian Creek","ICN",2002-05-28,0.434027777777778,NA,NA,NA,NA,NA,NA,NA,23.41,15.3,20.89,NA
"Indian Creek","ICS",2002-05-28,0.413194444444444,NA,NA,NA,NA,NA,NA,NA,24.38,10.9,24.41,NA
"Lime","Lime",2002-05-28,0.504861111111111,NA,NA,NA,NA,NA,NA,NA,21.1,12,20.5,NA
"McLoud Run","MCJ",2002-05-28,0.392361111111111,NA,NA,NA,NA,NA,NA,NA,45.92,3.7,43.54,NA
"Morgan","Morgan",2002-05-28,0.423611111111111,NA,NA,NA,NA,NA,NA,NA,27.2,11.8,29.1,NA
"Mud","Mud",2002-05-28,0.478472222222222,NA,NA,NA,NA,NA,NA,NA,20.5,12.9,29.1,NA
"North Bear","North Bear",2002-05-28,0.493055555555556,NA,NA,NA,NA,NA,NA,NA,19.6,13.3,24,NA
"Otter","Otter",2002-05-28,0.547222222222222,NA,NA,NA,NA,NA,NA,NA,23.8,10.2,23.4,NA
"Lime","Tile",2002-05-28,0.270833333333333,NA,NA,NA,NA,NA,NA,NA,21.7,24.85,14.8,NA
"Indian Creek","ICN",2002-05-29,0.430555555555556,NA,NA,NA,NA,NA,5.5,NA,NA,NA,NA,NA
"Indian Creek","ICS",2002-05-29,0.458333333333333,NA,NA,NA,NA,NA,8.32,NA,NA,NA,NA,NA
"McLoud Run","MCJ",2002-05-29,0.497916666666667,NA,NA,NA,NA,NA,0.4,NA,NA,NA,NA,NA
"Lime","Tile",2002-05-29,0.28125,NA,NA,NA,NA,NA,NA,NA,23.4,26.3,15.9,NA
"Bear","Bear",2002-05-30,0.463194444444444,NA,NA,NA,NA,NA,NA,NA,15.4,14.9,19.9,NA
"Blue","Blue",2002-05-30,0.479166666666667,NA,NA,NA,NA,NA,NA,NA,21.8,15.9,17.2,NA
"Indian Creek","ICN",2002-05-30,0.4375,NA,NA,NA,NA,NA,0.83,NA,20.64,19.6,17.98,NA
"Indian Creek","ICS",2002-05-30,0.461805555555556,NA,NA,NA,NA,NA,1.95,NA,17.25,15.1,16.83,NA
"Lime","Lime",2002-05-30,0.536111111111111,NA,NA,NA,NA,NA,NA,NA,19.5,19.4,14.5,NA
"McLoud Run","MCJ",2002-05-30,0.40625,NA,NA,NA,NA,NA,NA,NA,47.7,2.8,49.81,NA
"Morgan","Morgan",2002-05-30,0.445833333333333,NA,NA,NA,NA,NA,NA,NA,25.6,13.1,26.7,NA
"Mud","Mud",2002-05-30,0.500694444444444,NA,NA,NA,NA,NA,NA,NA,15.7,17.6,23.5,NA
"North Bear","North Bear",2002-05-30,0.520833333333333,NA,NA,NA,NA,NA,NA,NA,18.5,22,16.4,NA
"Otter","Otter",2002-05-30,0.58125,NA,NA,NA,NA,NA,NA,NA,19.6,15.7,17.2,NA
"Lime","Tile",2002-05-30,0.277777777777778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Indian Creek","ICN",2002-05-31,0.43125,NA,NA,NA,NA,NA,1.09,NA,52.02,3.49,50.11,NA
"Indian Creek","ICS",2002-05-31,0.45625,NA,NA,NA,NA,NA,1.66,NA,21.06,17.12,17.64,NA
"McLoud Run","MCJ",2002-05-31,0.482638888888889,NA,NA,NA,NA,NA,NA,NA,52.08,2.75,50.15,NA
"Lime","Tile",2002-05-31,0.326388888888889,NA,NA,NA,NA,NA,NA,NA,18.1,14.68,15.3,NA
"Indian Creek","ICN",2002-06-01,0.388888888888889,NA,NA,NA,NA,NA,0.45,NA,22.72,19.7,19.91,NA
"Indian Creek","ICS",2002-06-01,0.427083333333333,NA,NA,NA,NA,NA,0.43,NA,22.34,15.8,22.01,NA
"McLoud Run","MCJ",2002-06-01,0.458333333333333,NA,NA,NA,NA,NA,NA,NA,50.77,3.7,48.97,NA
"Lime","Tile",2002-06-01,0.267361111111111,NA,NA,NA,NA,NA,NA,NA,22.3,21.7,14.4,NA
"Indian Creek","ICN",2002-06-02,0.620833333333333,NA,NA,NA,NA,NA,0.59,NA,22.69,18.6,20.35,NA
"Indian Creek","ICS",2002-06-02,0.639583333333333,NA,NA,NA,NA,NA,0.59,NA,23.1,13.7,24.44,NA
"McLoud Run","MCJ",2002-06-02,0.595138888888889,NA,NA,NA,NA,NA,NA,NA,38.43,1.9,31.96,NA
"Lime","Tile",2002-06-02,0.513888888888889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bear","Bear",2002-06-03,0.444444444444444,NA,NA,NA,NA,NA,NA,NA,17.8,14.2,25.4,NA
"Blue","Blue",2002-06-03,0.465277777777778,NA,NA,NA,NA,NA,NA,NA,25.2,13.8,21.2,NA
"Indian Creek","ICN",2002-06-03,0.430555555555556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Indian Creek","ICS",2002-06-03,0.454861111111111,NA,NA,NA,NA,NA,0.32,NA,29.87,13.5,27.28,NA
"Lime","Lime",2002-06-03,0.525694444444444,NA,NA,NA,NA,NA,NA,NA,23.2,18.3,17.6,NA
"McLoud Run","MCJ",2002-06-03,0.395833333333333,NA,NA,NA,NA,NA,NA,NA,52.7,4,48.37,NA
"Morgan","Morgan",2002-06-03,0.428472222222222,NA,NA,NA,NA,NA,NA,NA,NA,12.2,30.3,NA
"Mud","Mud",2002-06-03,0.486111111111111,NA,NA,NA,NA,NA,NA,NA,18.7,16.1,29.1,NA
"North Bear","North Bear",2002-06-03,0.509722222222222,NA,NA,NA,NA,NA,NA,NA,21.1,18.8,20.6,NA
"Otter","Otter",2002-06-03,0.568055555555556,NA,NA,NA,NA,NA,NA,NA,24,14.1,21.8,NA
"Lime","Tile",2002-06-03,0.274305555555556,NA,NA,NA,NA,NA,NA,NA,18.7,15.2,16,NA
"Indian Creek","ICN",2002-06-04,0.513888888888889,NA,NA,NA,NA,NA,10.97,NA,NA,NA,NA,NA
"Indian Creek","ICS",2002-06-04,0.540277777777778,NA,NA,NA,NA,NA,8.02,NA,NA,NA,NA,NA
"McLoud Run","MCJ",2002-06-04,0.475694444444444,NA,NA,NA,NA,NA,3.82,NA,NA,NA,NA,NA
"Indian Creek","ICN",2002-06-05,0.465277777777778,NA,NA,NA,NA,NA,0.7,NA,NA,NA,NA,NA
"Indian Creek","ICS",2002-06-05,0.4375,NA,NA,NA,NA,NA,3.86,NA,NA,NA,NA,NA
"McLoud Run","MCJ",2002-06-05,0.416666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lime","Tile",2002-06-05,0.284722222222222,NA,NA,NA,NA,NA,3.2,NA,NA,NA,NA,NA
"Bear","Bear",2002-06-06,0.444444444444444,NA,NA,NA,NA,NA,NA,NA,18.6,14.9,23.6,NA
"Blue","Blue",2002-06-06,0.452083333333333,NA,NA,NA,NA,NA,NA,NA,24.2,12.8,18.7,NA
"Indian Creek","ICN",2002-06-06,0.444444444444444,NA,NA,NA,NA,NA,0.41,NA,23.8,19,27.59,NA
"Indian Creek","ICS",2002-06-06,0.423611111111111,NA,NA,NA,NA,NA,1.09,NA,22.21,11.3,24.56,NA
"Lime","Lime",2002-06-06,0.509722222222222,NA,NA,NA,NA,NA,NA,NA,21.2,21.3,14.8,NA
"McLoud Run","MCJ",2002-06-06,0.402777777777778,NA,NA,NA,NA,NA,NA,NA,53.01,3.6,52.34,NA
"Morgan","Morgan",2002-06-06,0.418055555555556,NA,NA,NA,NA,NA,NA,NA,25.2,14.2,27.4,NA
"Mud","Mud",2002-06-06,0.482638888888889,NA,NA,NA,NA,NA,NA,NA,18,15.4,27.1,NA
"North Bear","North Bear",2002-06-06,0.498611111111111,NA,NA,NA,NA,NA,NA,NA,20.5,21.1,18.3,NA
"Otter","Otter",2002-06-06,0.557638888888889,NA,NA,NA,NA,NA,NA,NA,22.2,14.5,19.1,NA
"Lime","Tile",2002-06-06,0.288194444444444,NA,NA,NA,NA,NA,2.3,NA,23.6,31.05,14,NA
"Indian Creek","ICN",2002-06-07,0.4375,NA,NA,NA,NA,NA,0.18,NA,20.06,19.6,19.12,NA
"Indian Creek","ICS",2002-06-07,0.40625,NA,NA,NA,NA,NA,0.7,NA,20.33,14.6,21.9,NA
"McLoud Run","MCJ",2002-06-07,0.395833333333333,NA,NA,NA,NA,NA,NA,NA,52.41,3.8,52.22,NA
"Lime","Tile",2002-06-07,0.319444444444444,NA,NA,NA,NA,NA,NA,NA,23.5,31.5,13.6,NA
"Indian Creek","ICN",2002-06-08,0.416666666666667,NA,NA,NA,NA,NA,0.22,NA,20.85,19.7,19.98,NA
"Indian Creek","ICS",2002-06-08,0.447916666666667,NA,NA,NA,NA,NA,0.28,NA,21.9,13.7,22.8,NA
"McLoud Run","MCJ",2002-06-08,0.388888888888889,NA,NA,NA,NA,NA,NA,NA,53.6,4,53.5,NA
"Lime","Tile",2002-06-08,0.291666666666667,NA,NA,NA,NA,NA,NA,NA,23.4,31.6,13.8,NA
"Indian Creek","ICN",2002-06-09,0.75,NA,NA,NA,NA,NA,0.15,NA,21.98,19.2,20.77,NA
"Indian Creek","ICS",2002-06-09,0.763888888888889,NA,NA,NA,NA,NA,NA,NA,22.98,19.2,33.28,NA
"McLoud Run","MCJ",2002-06-09,0.71875,NA,NA,NA,NA,NA,NA,NA,53.3,4.11,52.02,NA
"Lime","Tile",2002-06-09,0.291666666666667,NA,NA,NA,NA,NA,NA,NA,23.3,31.8,14.6,NA
"Bear","Bear",2002-06-10,0.447916666666667,NA,NA,NA,NA,NA,NA,NA,13.3,13.9,25,NA
"Blue","Blue",2002-06-10,0.465277777777778,NA,NA,NA,NA,NA,NA,NA,21.8,12.4,22,NA
"Indian Creek","ICN",2002-06-10,0.440972222222222,NA,NA,NA,NA,NA,NA,NA,21.26,19.15,21.67,NA
"Indian Creek","ICS",2002-06-10,0.458333333333333,NA,NA,NA,NA,NA,0.33,NA,24.33,12.98,27.76,NA
"Lime","Lime",2002-06-10,0.517361111111111,NA,NA,NA,NA,NA,NA,NA,20.3,20.2,16.3,NA
"McLoud Run","MCJ",2002-06-10,0.416666666666667,NA,NA,NA,NA,NA,NA,NA,44.69,3.09,42.99,NA
"Morgan","Morgan",2002-06-10,0.4375,NA,NA,NA,NA,NA,NA,NA,25.6,13,30.8,NA
"Mud","Mud",2002-06-10,0.486111111111111,NA,NA,NA,NA,NA,NA,NA,18.3,14.7,28.3,NA
"North Bear","North Bear",2002-06-10,0.503472222222222,NA,NA,NA,NA,NA,NA,NA,18.9,19.1,19.7,NA
"Otter","Otter",2002-06-10,0.552083333333333,NA,NA,NA,NA,NA,NA,NA,21.8,13.8,21.7,NA
"Lime","Tile",2002-06-10,0.270833333333333,NA,NA,NA,NA,NA,NA,NA,24.2,15.3,14.3,NA
"Indian Creek","ICN",2002-06-11,0.423611111111111,NA,NA,NA,NA,NA,0.59,NA,24.14,17.1,23.25,NA
"Indian Creek","ICS",2002-06-11,0.447916666666667,NA,NA,NA,NA,NA,0.83,NA,23.64,12.3,26.82,NA
"McLoud Run","MCJ",2002-06-11,0.416666666666667,NA,NA,NA,NA,NA,NA,NA,41.78,1.8,35.48,NA
"Lime","Tile",2002-06-11,0.291666666666667,NA,NA,NA,NA,NA,NA,NA,22.8,31.37,14.6,NA
"Indian Creek","ICN",2002-06-12,0.409722222222222,NA,NA,NA,NA,NA,0.18,NA,23.16,19.05,21.3,NA
"Indian Creek","ICS",2002-06-12,0.427083333333333,NA,NA,NA,NA,NA,0.31,NA,24.46,12.77,27.03,NA
"McLoud Run","MCJ",2002-06-12,0.395833333333333,NA,NA,NA,NA,NA,NA,NA,52.13,4.28,51.92,NA
"Lime","Tile",2002-06-12,0.291666666666667,NA,NA,NA,NA,NA,NA,NA,23.9,31.66,15,NA
"Bear","Bear",2002-06-13,0.427083333333333,NA,NA,NA,NA,NA,NA,NA,11.1,10.5,13.6,NA
"Blue","Blue",2002-06-13,0.4375,NA,NA,NA,NA,NA,NA,NA,22,12.2,19.4,NA
"Indian Creek","ICN",2002-06-13,0.40625,NA,NA,NA,NA,NA,2.61,NA,24.98,12.2,14.94,NA
"Indian Creek","ICS",2002-06-13,0.427083333333333,NA,NA,NA,NA,NA,1.24,NA,19.55,9.36,21.24,NA
"Lime","Lime",2002-06-13,0.486111111111111,NA,NA,NA,NA,NA,NA,NA,20.7,18.2,19.9,NA
"McLoud Run","MCJ",2002-06-13,0.385416666666667,NA,NA,NA,NA,NA,0.25,NA,30.76,1.61,22.46,NA
"Morgan","Morgan",2002-06-13,0.416666666666667,NA,NA,NA,NA,NA,NA,NA,15,6.99,14.8,NA
"Mud","Mud",2002-06-13,0.458333333333333,NA,NA,NA,NA,NA,NA,NA,11.2,11.2,19,NA
"North Bear","North Bear",2002-06-13,0.472222222222222,NA,NA,NA,NA,NA,NA,NA,19.4,17.2,20,NA
"Otter","Otter",2002-06-13,0.53125,NA,NA,NA,NA,NA,NA,NA,19.6,11.2,17.5,NA
"Lime","Tile",2002-06-13,0.291666666666667,NA,NA,NA,NA,NA,NA,NA,23.1,30.97,14.4,NA
"Indian Creek","ICN",2002-06-14,0.40625,NA,NA,NA,NA,NA,0.42,NA,22.91,20.15,18.62,NA
"Indian Creek","ICS",2002-06-14,0.416666666666667,NA,NA,NA,NA,NA,0.67,NA,22.72,13.59,20.52,NA
"McLoud Run","MCJ",2002-06-14,0.375,NA,NA,NA,NA,NA,NA,NA,49.14,4.29,47.79,NA
"Lime","Tile",2002-06-14,0.291666666666667,NA,NA,NA,NA,NA,NA,NA,24.1,29.54,17.4,NA
"Indian Creek","ICN",2002-06-15,0.402777777777778,NA,NA,NA,NA,NA,0.12,NA,28.67,18.78,19.86,NA
"Indian Creek","ICS",2002-06-15,0.423611111111111,NA,NA,NA,NA,NA,0.37,NA,23.28,15.73,22.74,NA
"McLoud Run","MCJ",2002-06-15,0.381944444444444,NA,NA,NA,NA,NA,NA,NA,48.13,4.16,48.15,NA
"Lime","Tile",2002-06-15,0.333333333333333,NA,NA,NA,NA,NA,NA,NA,22.3,31.27,14.3,NA
"Indian Creek","ICN",2002-06-16,0.5625,NA,NA,NA,NA,NA,NA,NA,29.38,17.7,21.15,NA
"Indian Creek","ICS",2002-06-16,0.583333333333333,NA,NA,NA,NA,NA,0.14,NA,29.38,13.68,29.3,NA
"McLoud Run","MCJ",2002-06-16,0.541666666666667,NA,NA,NA,NA,NA,NA,NA,52.46,4.17,49.17,NA
"Lime","Tile",2002-06-16,0.319444444444444,NA,NA,NA,NA,NA,NA,NA,24.3,28.77,14.1,NA
"Bear","Bear",2002-06-17,0.456944444444444,NA,NA,NA,NA,NA,NA,NA,19.7,14.7,24.6,NA
"Blue","Blue",2002-06-17,0.472222222222222,NA,NA,NA,NA,NA,NA,NA,24.7,12.4,22.4,NA
"Indian Creek","ICN",2002-06-17,0.440972222222222,NA,NA,NA,NA,NA,0.2,NA,23.65,19.34,21.05,NA
"Indian Creek","ICS",2002-06-17,0.458333333333333,NA,NA,NA,NA,NA,0.1,NA,24.81,14.19,29.47,NA
"Lime","Lime",2002-06-17,0.530555555555556,NA,NA,NA,NA,NA,NA,NA,22.5,17.4,18.8,NA
"McLoud Run","MCJ",2002-06-17,0.416666666666667,NA,NA,NA,NA,NA,NA,NA,50.18,4.61,50.76,NA
"Morgan","Morgan",2002-06-17,0.440972222222222,NA,NA,NA,NA,NA,NA,NA,27,13.1,30,NA
"Mud","Mud",2002-06-17,0.503472222222222,NA,NA,NA,NA,NA,NA,NA,19.1,15.4,28.7,NA
"North Bear","North Bear",2002-06-17,0.520138888888889,NA,NA,NA,NA,NA,NA,NA,21.5,17,22.3,NA
"Otter","Otter",2002-06-17,0.580555555555556,NA,NA,NA,NA,NA,NA,NA,23.7,13.7,24.7,NA
"Lime","Tile",2002-06-17,0.267361111111111,NA,NA,NA,NA,NA,NA,NA,24.5,28.92,14.2,NA
"Indian Creek","ICN",2002-06-18,0.427083333333333,NA,NA,NA,NA,NA,NA,NA,25.32,18.23,20.68,NA
"Indian Creek","ICS",2002-06-18,0.447916666666667,NA,NA,NA,NA,NA,0.1,NA,25.2,13.05,28.23,NA
"McLoud Run","MCJ",2002-06-18,0.40625,NA,NA,NA,NA,NA,NA,NA,48.88,4.41,49.46,NA
"Lime","Tile",2002-06-18,0.263888888888889,NA,NA,NA,NA,NA,NA,NA,24.9,27.82,13.9,NA
"Indian Creek","ICN",2002-06-19,0.40625,NA,NA,NA,NA,NA,0.26,NA,24.37,17.64,21.21,NA
"Indian Creek","ICS",2002-06-19,0.5625,NA,NA,NA,NA,NA,0.57,NA,28.02,12.05,27.84,NA
"McLoud Run","MCJ",2002-06-19,0.444444444444444,NA,NA,NA,NA,NA,0.34,NA,45.72,4.35,47.56,NA
"Lime","Tile",2002-06-19,0.267361111111111,NA,NA,NA,NA,NA,NA,NA,23.4,27.68,14.4,NA
"Bear","Bear",2002-06-20,0.430555555555556,NA,NA,NA,NA,NA,NA,NA,17.4,14.2,24,NA
"Blue","Blue",2002-06-20,0.458333333333333,NA,NA,NA,NA,NA,NA,NA,22.5,10.1,23.2,NA
"Indian Creek","ICN",2002-06-20,0.413194444444444,NA,NA,NA,NA,NA,0.24,NA,26.31,16.91,31.64,NA
"Indian Creek","ICS",2002-06-20,0.423611111111111,NA,NA,NA,NA,NA,0.23,NA,24.37,10.95,29.63,NA
"Lime","Lime",2002-06-20,0.495138888888889,NA,NA,NA,NA,NA,NA,NA,20.7,15.2,18.6,NA
"McLoud Run","MCJ",2002-06-20,0.395833333333333,NA,NA,NA,NA,NA,NA,NA,47.21,4.16,48.95,NA
"Morgan","Morgan",2002-06-20,0.407638888888889,NA,NA,NA,NA,NA,NA,NA,25.8,12,29.4,NA
"Mud","Mud",2002-06-20,0.464583333333333,NA,NA,NA,NA,NA,NA,NA,18.4,13.9,28.8,NA
"North Bear","North Bear",2002-06-20,0.489583333333333,NA,NA,NA,NA,NA,NA,NA,19.4,15.2,21.8,NA
"Otter","Otter",2002-06-20,0.536111111111111,NA,NA,NA,NA,NA,NA,NA,22.5,11.5,22.1,NA
"Lime","Tile",2002-06-20,0.270833333333333,NA,NA,NA,NA,NA,0.2,NA,24.7,27.45,14.3,NA
"Indian Creek","ICN",2002-06-21,0.416666666666667,NA,NA,NA,NA,NA,0.28,NA,NA,NA,NA,NA
"Indian Creek","ICS",2002-06-21,0.4375,NA,NA,NA,NA,NA,0.15,NA,NA,NA,NA,NA
"McLoud Run","MCJ",2002-06-21,0.388888888888889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lime","Tile",2002-06-21,0.274305555555556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Indian Creek","ICN",2002-06-22,0.423611111111111,NA,NA,NA,NA,NA,0.16,NA,NA,NA,NA,NA
"Indian Creek","ICS",2002-06-22,0.4375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"McLoud Run","MCJ",2002-06-22,0.402777777777778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lime","Tile",2002-06-22,0.305555555555556,NA,NA,NA,NA,NA,0.5,NA,NA,NA,NA,NA
"Indian Creek","ICN",2002-06-23,0.622222222222222,NA,NA,NA,NA,NA,NA,NA,23.87,16.56,21.95,NA
"Indian Creek","ICS",2002-06-23,0.638888888888889,NA,NA,NA,NA,NA,NA,NA,26.17,9.54,30.18,NA
"McLoud Run","MCJ",2002-06-23,0.600694444444444,NA,NA,NA,NA,NA,NA,NA,47.58,4.18,48.13,NA
"Lime","Tile",2002-06-23,0.333333333333333,NA,NA,NA,NA,NA,NA,NA,23.4,26.99,14.3,NA
"Bear","Bear",2002-06-24,0.4375,NA,NA,NA,NA,NA,NA,NA,16.1,12.5,24.5,NA
"Blue","Blue",2002-06-24,0.451388888888889,NA,NA,NA,NA,NA,NA,NA,20.6,8.39,23.6,NA
"Indian Creek","ICN",2002-06-24,0.416666666666667,NA,NA,NA,NA,NA,0.12,NA,25.4,16.45,23.28,NA
"Indian Creek","ICS",2002-06-24,0.4375,NA,NA,NA,NA,NA,0.11,NA,26.9,9.58,31,NA
"Lime","Lime",2002-06-24,0.496527777777778,NA,NA,NA,NA,NA,NA,NA,18.7,12.6,19.6,NA
"McLoud Run","MCJ",2002-06-24,0.395833333333333,NA,NA,NA,NA,NA,NA,NA,47.6,4.37,49.84,NA
"Morgan","Morgan",2002-06-24,0.40625,NA,NA,NA,NA,NA,NA,NA,23.7,10.5,30,NA
"Mud","Mud",2002-06-24,0.472222222222222,NA,NA,NA,NA,NA,NA,NA,18.4,12.6,29.4,NA
"North Bear","North Bear",2002-06-24,0.486111111111111,NA,NA,NA,NA,NA,NA,NA,17.1,12.5,22.7,NA
"Otter","Otter",2002-06-24,0.541666666666667,NA,NA,NA,NA,NA,NA,NA,20,10.3,21.9,NA
"Lime","Tile",2002-06-24,0.270833333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Indian Creek","ICN",2002-06-25,0.40625,NA,NA,NA,NA,NA,NA,NA,21.88,16.23,21.65,NA
"Indian Creek","ICS",2002-06-25,0.427083333333333,NA,NA,NA,NA,NA,NA,NA,24.78,8.69,30.45,NA
"McLoud Run","MCJ",2002-06-25,0.385416666666667,NA,NA,NA,NA,NA,NA,NA,44.09,3.99,46.51,NA
"Lime","Tile",2002-06-25,0.270833333333333,NA,NA,NA,NA,NA,NA,NA,22.4,28.34,13.4,NA
"Indian Creek","ICN",2002-06-26,0.427083333333333,NA,NA,NA,NA,NA,0.45,NA,20.09,12.88,20.95,NA
"Indian Creek","ICS",2002-06-26,0.444444444444444,NA,NA,NA,NA,NA,1.04,NA,22.89,7.79,28.17,NA
"McLoud Run","MCJ",2002-06-26,0.385416666666667,NA,NA,NA,NA,NA,0.5,NA,37.94,3.86,42.14,NA
"Lime","Tile",2002-06-26,0.270833333333333,NA,NA,NA,NA,NA,NA,NA,22.2,26.01,13.8,NA
"Bear","Bear",2002-06-27,0.427777777777778,NA,NA,NA,NA,NA,NA,NA,15.9,11.7,24.3,NA
"Blue","Blue",2002-06-27,0.44375,NA,NA,NA,NA,NA,NA,NA,21.7,7.19,24.2,NA
"Indian Creek","ICN",2002-06-27,0.409722222222222,NA,NA,NA,NA,NA,0.35,NA,18.14,14.57,17.45,NA
"Indian Creek","ICS",2002-06-27,0.430555555555556,NA,NA,NA,NA,NA,0.49,NA,22.67,9.75,24.11,NA
"Lime","Lime",2002-06-27,0.503472222222222,NA,NA,NA,NA,NA,NA,NA,17.9,11.4,22.4,NA
"McLoud Run","MCJ",2002-06-27,0.388888888888889,NA,NA,NA,NA,NA,NA,NA,44.44,4.12,46.12,NA
"Morgan","Morgan",2002-06-27,0.413194444444444,NA,NA,NA,NA,NA,NA,NA,24.3,10,30,NA
"Mud","Mud",2002-06-27,0.464583333333333,NA,NA,NA,NA,NA,NA,NA,17.8,12.6,30.5,NA
"North Bear","North Bear",2002-06-27,0.479861111111111,NA,NA,NA,NA,NA,NA,NA,16.2,10.8,23.2,NA
"Otter","Otter",2002-06-27,0.527083333333333,NA,NA,NA,NA,NA,NA,NA,17.1,9.51,25.6,NA
"Lime","Tile",2002-06-27,0.270833333333333,NA,NA,NA,NA,NA,0.3,NA,22.1,25.78,14.1,NA
"Indian Creek","ICN",2002-06-28,0.416666666666667,NA,NA,NA,NA,NA,0.18,NA,NA,NA,NA,NA
"Indian Creek","ICS",2002-06-28,0.430555555555556,NA,NA,NA,NA,NA,0.32,NA,NA,NA,NA,NA
"McLoud Run","MCJ",2002-06-28,0.385416666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lime","Tile",2002-06-28,0.270833333333333,NA,NA,NA,NA,NA,0.4,NA,NA,NA,NA,NA
"Indian Creek","ICN",2002-06-29,0.40625,NA,NA,NA,NA,NA,0.14,NA,25.04,10.18,26.22,NA
